product_id,product_name,product_brand,pro_price,pro_quantity,pro_color,pro_size,pro_fabric
2815,Sweater,Armani,2771,59,Red,XXL,Polyester
2816,Blazer,Nike,5600,105,Grey,44,Nylon
2817,Blazer,Nike,1865,191,Pink,42,Denim
2818,T-Shirt,H&M,6852,191,White,40,Silk
2819,Jeans,Gucci,7960,57,Orange,M,Viscose
2820,Jacket,Puma,915,11,Orange,38,Wool
2821,Shorts,Reebok,5100,52,Orange,38,Cotton
2822,Shorts,H&M,5498,158,White,L,Denim
2823,Dress,Armani,3187,40,Blue,M,Leather
2824,Jeans,Armani,1476,184,Yellow,36,Leather
2825,Dress,Zara,1485,132,Orange,S,Cotton
2826,Jeans,Levi's,7934,99,Red,40,Wool
2827,Sweater,Nike,7883,119,Pink,M,Silk
2828,T-Shirt,Armani,3057,162,White,M,Nylon
2829,Shorts,Reebok,9040,148,Red,M,Viscose
2830,Jacket,Adidas,8905,187,Black,M,Polyester
2831,Shorts,Armani,1803,163,Grey,L,Leather
2832,Shorts,Armani,6827,21,Orange,M,Nylon
2833,Dress,Reebok,7150,106,Yellow,38,Denim
2834,T-Shirt,Adidas,7228,191,Orange,L,Denim
2835,Sneakers,Zara,2317,81,Grey,XL,Polyester
2836,Jacket,Zara,8372,54,Purple,44,Mesh
2837,Shorts,Gucci,5638,35,White,42,Leather
2838,Hoodie,Puma,8321,107,Pink,M,Viscose
2839,Jacket,Puma,3057,187,Orange,40,Polyester
2840,T-Shirt,Armani,9472,17,Purple,XXL,Polyester
2841,Sweater,Zara,8694,77,Red,38,Silk
2842,Shorts,Reebok,7638,150,Yellow,40,Mesh
2843,Skirt,Levi's,1286,125,Green,36,Mesh
2844,Dress,Gucci,7360,76,Pink,XL,Cotton
2845,Dress,Nike,9361,125,Black,44,Cotton
2846,Jeans,Nike,922,142,Purple,42,Cotton
2847,Sweater,Gucci,5920,125,Blue,M,Nylon
2848,Skirt,Tommy Hilfiger,6790,65,Red,44,Mesh
2849,Shorts,Levi's,7690,146,Green,44,Polyester
2850,Jacket,Zara,8975,45,Orange,XL,Polyester
2851,Hoodie,Tommy Hilfiger,5570,83,Grey,42,Denim
2852,T-Shirt,Tommy Hilfiger,8328,87,Yellow,42,Mesh
2853,Jacket,Zara,4635,166,Green,42,Silk
2854,T-Shirt,Gucci,1628,170,Red,44,Mesh
2855,Dress,Reebok,8445,161,Orange,40,Polyester
2856,Sweater,Adidas,7536,179,Black,XL,Polyester
2857,Dress,Nike,3775,68,Green,38,Denim
2858,Hoodie,H&M,6843,121,Red,M,Silk
2859,Skirt,H&M,5555,113,Green,XXL,Mesh
2860,Jacket,Gucci,4653,150,Red,40,Wool
2861,Hoodie,Reebok,7673,86,Orange,42,Denim
2862,Jacket,Zara,3004,39,Black,XXL,Mesh
2863,Shorts,Tommy Hilfiger,6005,44,White,44,Cotton
2864,Sweater,Adidas,9324,150,Yellow,L,Wool
2865,Jacket,Gucci,9054,44,Green,S,Cotton
2866,Jeans,Levi's,5875,177,Blue,L,Viscose
2867,Shorts,Zara,3448,191,Orange,36,Viscose
2868,Jeans,H&M,2807,66,Orange,L,Linen
2869,Dress,Gucci,602,89,Yellow,40,Linen
2870,Shorts,Zara,8356,78,White,L,Cotton
2871,Sweater,Zara,7550,197,Red,38,Silk
2872,Hoodie,H&M,3673,115,White,L,Viscose
2873,Jeans,Gucci,8725,165,Green,S,Nylon
2874,Sneakers,Zara,4580,103,Black,M,Linen
2875,Skirt,H&M,3953,53,Red,L,Polyester
2876,Skirt,Tommy Hilfiger,4665,196,Pink,XL,Nylon
2877,Shorts,Puma,6693,39,White,L,Denim
2878,Jacket,Puma,2404,169,White,44,Nylon
2879,Sweater,H&M,6002,108,Red,40,Wool
2880,Hoodie,Zara,3012,56,Black,XL,Cotton
2881,Sweater,Armani,1618,190,White,44,Mesh
2882,Sneakers,Zara,3010,161,White,40,Wool
2883,Hoodie,Reebok,9697,165,Black,M,Denim
2884,Jacket,Puma,4441,46,Yellow,XL,Wool
2885,Skirt,Puma,5062,115,Yellow,M,Mesh
2886,T-Shirt,H&M,5867,193,Red,XXL,Wool
2887,T-Shirt,Levi's,7701,57,Pink,42,Silk
2888,Skirt,Armani,8040,105,Purple,M,Polyester
2889,Skirt,Gucci,5158,131,Green,38,Silk
2890,Blazer,Levi's,8018,116,Orange,42,Wool
2891,Sneakers,Adidas,6230,144,Grey,40,Leather
2892,Sneakers,H&M,2075,197,Yellow,XL,Cotton
2893,Sneakers,Zara,4526,99,Black,44,Nylon
2894,Shorts,Nike,5322,148,Yellow,XL,Viscose
2895,T-Shirt,Zara,1159,136,White,XL,Mesh
2896,Sneakers,Adidas,7118,68,Orange,M,Cotton
2897,Dress,Armani,7099,94,Black,XL,Wool
2898,Skirt,Gucci,8465,107,White,36,Leather
2899,Skirt,Gucci,3577,187,Yellow,36,Denim
2900,Sneakers,H&M,1730,36,Green,L,Leather
2901,Hoodie,Tommy Hilfiger,9150,200,Pink,38,Nylon
2902,Sneakers,Nike,3474,36,White,44,Polyester
2903,Skirt,Puma,7759,102,Blue,XXL,Polyester
2904,Shorts,Reebok,3625,116,Grey,44,Leather
2905,Sweater,Reebok,2950,28,Black,XXL,Leather
2906,T-Shirt,Puma,9782,169,Blue,38,Linen
2907,Blazer,Zara,9107,155,Red,XL,Mesh
2908,Sweater,Levi's,8447,17,Pink,40,Nylon
2909,Dress,Gucci,8189,87,Black,XXL,Polyester
2910,Jacket,Levi's,4780,142,Purple,L,Viscose
2911,Shorts,Gucci,9256,50,Orange,36,Silk
2912,Skirt,Tommy Hilfiger,5826,127,Orange,42,Silk
2913,Dress,H&M,9923,108,Orange,L,Leather
2914,Jacket,Gucci,6819,195,Pink,XXL,Linen
2915,Dress,Reebok,8405,176,Green,42,Wool
2916,Hoodie,Armani,2880,196,Green,40,Nylon
2917,Sweater,Zara,1759,97,Grey,42,Mesh
2918,Jacket,Levi's,5018,28,Green,L,Linen
2919,Sweater,Nike,4450,171,Black,44,Denim
2920,Shorts,Gucci,8624,27,Blue,36,Leather
2921,Sweater,Adidas,3841,108,Orange,M,Nylon
2922,Sweater,Tommy Hilfiger,8572,168,White,36,Cotton
2923,Sweater,Tommy Hilfiger,8674,144,Orange,L,Linen
2924,Jacket,Reebok,8033,152,Black,M,Leather
2925,Jeans,Adidas,1992,139,Green,XXL,Wool
2926,Blazer,Nike,3792,171,Black,XL,Wool
2927,Sweater,Armani,6116,196,Grey,XL,Nylon
2928,Shorts,Gucci,9954,133,Purple,44,Viscose
2929,Shorts,Tommy Hilfiger,1608,97,Black,XXL,Silk
2930,Jacket,Gucci,6064,61,Orange,M,Leather
2931,Skirt,Gucci,8285,186,Orange,L,Cotton
2932,Shorts,Armani,5114,80,Black,M,Polyester
2933,Jacket,Gucci,8559,44,Black,L,Viscose
2934,Sweater,Levi's,736,169,Purple,M,Linen
2935,Sweater,Gucci,740,57,Grey,XL,Leather
2936,Dress,Tommy Hilfiger,4923,31,Blue,38,Wool
2937,Sweater,Adidas,2492,18,Green,XXL,Nylon
2938,Dress,Zara,7448,89,Green,XXL,Polyester
2939,Shorts,H&M,4387,141,Blue,XXL,Nylon
2940,Sweater,Adidas,6938,45,Green,38,Linen
2941,Dress,Armani,1882,12,White,M,Wool
2942,Skirt,Gucci,4554,186,Purple,M,Viscose
2943,Sneakers,Nike,6161,60,Grey,40,Wool
2944,Jacket,Puma,9037,60,Black,XXL,Linen
2945,Shorts,Adidas,9987,45,Yellow,38,Polyester
2946,Hoodie,Reebok,7681,139,Green,XL,Nylon
2947,Dress,Tommy Hilfiger,543,124,Green,XXL,Nylon
2948,Sweater,Nike,6673,159,White,38,Nylon
2949,Skirt,Levi's,7439,48,Red,XXL,Denim
2950,Jeans,Nike,9604,152,Red,XXL,Cotton
2951,Shorts,Nike,8683,78,Yellow,L,Silk
2952,Sneakers,Nike,1504,137,Green,38,Viscose
2953,T-Shirt,Gucci,2857,163,White,S,Silk
2954,Dress,Reebok,3794,54,Green,36,Wool
2955,Blazer,Armani,2904,47,Red,38,Silk
2956,Dress,Zara,1208,38,Blue,M,Linen
2957,Blazer,Puma,7533,51,Red,38,Wool
2958,Dress,Zara,3386,69,Purple,S,Mesh
2959,Skirt,Reebok,7783,87,Pink,44,Polyester
2960,Sneakers,Levi's,8344,100,Red,S,Viscose
2961,Jeans,Puma,9355,57,Red,36,Wool
2962,Hoodie,Levi's,2343,72,White,M,Silk
2963,Skirt,Levi's,4964,145,Grey,S,Nylon
2964,Dress,Adidas,2032,125,Blue,36,Mesh
2965,Hoodie,Reebok,2633,128,Red,38,Mesh
2966,Blazer,H&M,4004,193,White,L,Leather
2967,Dress,Reebok,2744,59,Purple,44,Leather
2968,Blazer,Adidas,6290,100,Red,44,Denim
2969,T-Shirt,Tommy Hilfiger,7450,156,Blue,38,Denim
2970,Jacket,Gucci,9867,31,Green,S,Leather
2971,Jacket,Adidas,7445,92,Pink,S,Wool
2972,Jacket,Puma,1545,16,Blue,M,Viscose
2973,Sweater,Armani,9679,19,Pink,38,Leather
2974,Jeans,Puma,8801,13,Yellow,XL,Linen
2975,Blazer,H&M,7366,137,White,L,Polyester
2976,Hoodie,Puma,2615,94,Green,36,Viscose
2977,Blazer,H&M,3613,188,Blue,XXL,Mesh
2978,Skirt,Nike,3615,176,Grey,XL,Silk
2979,Shorts,Levi's,4204,127,Blue,M,Wool
2980,Shorts,Tommy Hilfiger,4193,103,Orange,40,Viscose
2981,T-Shirt,Armani,8355,194,White,42,Viscose
2982,Sweater,Puma,4493,22,Red,M,Mesh
2983,Sweater,Nike,4169,86,White,44,Leather
2984,T-Shirt,Nike,8274,144,Blue,38,Viscose
2985,Hoodie,H&M,2915,93,White,XXL,Mesh
2986,Shorts,Nike,1276,128,Red,42,Viscose
2987,Blazer,H&M,2644,199,Green,S,Linen
2988,Jeans,Reebok,1276,27,White,40,Linen
2989,T-Shirt,Nike,3101,142,Yellow,M,Leather
2990,Hoodie,Gucci,4805,87,White,44,Leather
2991,Hoodie,Armani,8103,27,Blue,36,Mesh
2992,Dress,Nike,1298,25,Green,L,Linen
2993,Skirt,Puma,1729,50,Grey,XL,Mesh
2994,Jacket,Nike,9478,40,Yellow,36,Nylon
2995,Dress,Adidas,9841,154,Purple,36,Viscose
2996,Skirt,Armani,1582,122,Black,38,Linen
2997,Jeans,Puma,9713,15,Green,42,Nylon
2998,Sneakers,Tommy Hilfiger,1365,107,Yellow,M,Mesh
2999,Sneakers,Reebok,2083,73,Orange,L,Viscose
3000,Sneakers,Nike,1061,121,White,38,Polyester
3001,Jeans,Tommy Hilfiger,2599,41,White,XXL,Linen
3002,T-Shirt,Levi's,7307,92,Red,L,Linen
3003,Skirt,Nike,5044,33,Black,42,Wool
3004,Hoodie,Levi's,4101,106,Pink,S,Mesh
3005,Hoodie,Gucci,570,165,Blue,40,Wool
3006,Skirt,Adidas,2455,122,Orange,L,Denim
3007,Skirt,Adidas,1460,149,Purple,38,Nylon
3008,Sweater,Gucci,9123,66,Red,40,Cotton
3009,Shorts,Adidas,1182,116,Black,36,Leather
3010,Shorts,Zara,7942,122,Black,36,Linen
3011,Skirt,Adidas,6094,193,White,M,Viscose
3012,Hoodie,Tommy Hilfiger,9791,160,Purple,XL,Wool
3013,Dress,Adidas,8548,26,Purple,42,Mesh
3014,Jacket,Zara,2275,127,Green,S,Wool
3015,Hoodie,Nike,933,103,Blue,36,Linen
3016,Hoodie,Nike,6953,104,Yellow,S,Silk
3017,Hoodie,Reebok,9433,139,Green,36,Leather
3018,T-Shirt,Adidas,9542,102,Orange,S,Cotton
3019,Dress,Tommy Hilfiger,3463,39,Grey,42,Mesh
3020,Sneakers,Nike,4610,137,White,XXL,Nylon
3021,Blazer,Zara,4061,138,Purple,XXL,Linen
3022,Shorts,Adidas,9863,80,Red,40,Linen
3023,Jeans,Adidas,2048,136,Grey,XL,Polyester
3024,Jacket,Tommy Hilfiger,1006,143,Purple,XXL,Leather
3025,Jeans,Adidas,5872,151,Purple,S,Cotton
3026,T-Shirt,Nike,2842,81,Blue,42,Mesh
3027,Skirt,Levi's,3403,15,White,L,Linen
3028,Shorts,Armani,6424,172,Orange,S,Wool
3029,Dress,Reebok,8361,63,Black,38,Nylon
3030,Shorts,Adidas,9210,113,Orange,44,Wool
3031,Hoodie,H&M,4566,168,Orange,36,Viscose
3032,Sneakers,Levi's,3547,62,Blue,L,Leather
3033,T-Shirt,Levi's,5995,178,Blue,M,Denim
3034,Shorts,Gucci,4449,95,Black,M,Leather
3035,Jacket,Adidas,2711,67,White,S,Nylon
3036,Sneakers,Adidas,5522,196,Pink,44,Silk
3037,Jacket,Tommy Hilfiger,6579,146,Blue,36,Nylon
3038,Shorts,Gucci,3761,198,Green,42,Linen
3039,Sneakers,Reebok,3008,89,Blue,S,Denim
3040,Jacket,Tommy Hilfiger,8228,131,Yellow,XXL,Viscose
3041,Dress,Levi's,1741,144,Purple,XXL,Denim
3042,Jacket,Gucci,810,22,Purple,XL,Viscose
3043,Jeans,Armani,7310,88,Blue,S,Silk
3044,Shorts,Zara,7455,108,White,XXL,Linen
3045,Hoodie,Levi's,1156,176,Purple,S,Linen
3046,Sneakers,Nike,4755,170,Pink,42,Viscose
3047,Jeans,Nike,4732,146,Yellow,M,Silk
3048,T-Shirt,Tommy Hilfiger,6998,86,White,XXL,Silk
3049,T-Shirt,Nike,3896,180,Green,XL,Nylon
3050,Jacket,Reebok,9808,54,Blue,44,Silk
3051,Shorts,Adidas,7826,76,Blue,L,Polyester
3052,Sweater,Armani,7761,10,Purple,XL,Wool
3053,Blazer,Gucci,6846,125,Red,M,Denim
3054,Jeans,Armani,4163,36,Green,XXL,Mesh
3055,Jeans,Adidas,8097,115,Purple,M,Nylon
3056,Sweater,Reebok,8034,143,Green,42,Nylon
3057,Jeans,Nike,7868,183,White,40,Nylon
3058,Hoodie,Puma,5290,126,Green,M,Viscose
3059,Jeans,H&M,4352,171,Orange,M,Wool
3060,Jacket,Armani,8089,40,Yellow,L,Silk
3061,Shorts,Reebok,6010,105,Black,L,Viscose
3062,Dress,H&M,8362,130,Grey,42,Viscose
3063,Jeans,Reebok,5464,45,Orange,44,Polyester
3064,Jacket,Reebok,2230,75,Green,XL,Mesh
3065,T-Shirt,H&M,3807,144,Purple,XXL,Polyester
3066,Blazer,Nike,6583,40,Orange,XXL,Viscose
3067,Jeans,Nike,9654,84,Yellow,L,Nylon
3068,Blazer,Puma,3455,200,White,M,Mesh
3069,Hoodie,Adidas,6096,72,Purple,L,Mesh
3070,Jacket,Zara,8302,147,White,XXL,Nylon
3071,Shorts,Puma,5461,65,Orange,XXL,Wool
3072,Skirt,Adidas,6666,193,Pink,XXL,Linen
3073,Jacket,Adidas,1089,40,Green,36,Nylon
3074,Jacket,Tommy Hilfiger,2792,32,Purple,M,Linen
3075,Dress,Armani,4785,122,Pink,42,Linen
3076,Skirt,Nike,3736,133,Blue,S,Denim
3077,Skirt,Reebok,3410,145,White,L,Wool
3078,Dress,Levi's,953,94,Red,36,Mesh
3079,Hoodie,Zara,1293,153,Purple,42,Wool
3080,Blazer,Armani,9607,190,Orange,XXL,Denim
3081,Dress,Zara,5852,36,Purple,XL,Wool
3082,Blazer,Adidas,9932,138,Black,S,Leather
3083,Jacket,Armani,4506,11,White,44,Nylon
3084,Jacket,Gucci,910,116,Purple,L,Leather
3085,Hoodie,Zara,8888,197,Yellow,M,Leather
3086,Hoodie,Armani,8841,140,Orange,44,Nylon
3087,Shorts,Tommy Hilfiger,7167,37,Green,XXL,Nylon
3088,Sneakers,Armani,4552,144,Green,44,Silk
3089,Jeans,Puma,8803,78,White,L,Wool
3090,T-Shirt,Nike,6438,93,White,42,Polyester
3091,T-Shirt,Puma,9629,100,Black,XXL,Leather
3092,Blazer,Adidas,907,59,Green,38,Linen
3093,Skirt,Armani,5641,124,Orange,XXL,Denim
3094,Jacket,Puma,7682,79,Green,44,Polyester
3095,Jeans,Gucci,5119,75,Yellow,40,Mesh
3096,Shorts,Nike,7869,163,Pink,42,Silk
3097,Jacket,Puma,9973,35,Purple,XXL,Denim
3098,Blazer,H&M,4283,138,Purple,XL,Cotton
3099,Jeans,Reebok,5295,19,Green,XXL,Denim
3100,Jacket,H&M,9661,101,Black,36,Leather
3101,Jacket,Gucci,9780,57,Yellow,M,Denim
3102,Skirt,Gucci,1666,104,Purple,XXL,Polyester
3103,Shorts,Gucci,6924,98,Orange,XXL,Nylon
3104,Skirt,Puma,1391,117,Pink,M,Cotton
3105,Dress,Adidas,9124,166,Blue,S,Polyester
3106,Hoodie,H&M,1757,169,Blue,M,Cotton
3107,Sweater,Gucci,3820,41,Green,40,Linen
3108,Sweater,H&M,4290,100,Blue,XXL,Cotton
3109,T-Shirt,Nike,5085,157,Grey,44,Wool
3110,Hoodie,Adidas,1754,61,Purple,44,Cotton
3111,Skirt,Gucci,7130,29,Pink,XXL,Wool
3112,Hoodie,Reebok,5737,120,Red,36,Linen
3113,Dress,Zara,8878,183,Orange,S,Silk
3114,Dress,Armani,3022,142,Red,42,Polyester
3115,Blazer,Levi's,4913,104,Grey,44,Polyester
3116,Jacket,Zara,899,161,Black,36,Mesh
3117,T-Shirt,Nike,9309,195,Grey,44,Wool
3118,Shorts,Zara,7070,106,White,40,Linen
3119,Shorts,Adidas,1229,178,Red,L,Denim
3120,Skirt,Nike,4619,194,Grey,XXL,Denim
3121,Jeans,Puma,4617,179,Blue,L,Leather
3122,Sweater,Tommy Hilfiger,8919,172,Blue,42,Silk
3123,Dress,Gucci,890,163,Blue,40,Linen
3124,Hoodie,Tommy Hilfiger,9351,25,Orange,M,Silk
3125,Jacket,Armani,2065,57,White,XL,Nylon
3126,Dress,Zara,5634,138,Black,36,Polyester
3127,Hoodie,H&M,8835,125,Orange,42,Linen
3128,Sneakers,Reebok,7811,55,Yellow,XL,Silk
3129,T-Shirt,Adidas,8488,20,White,38,Polyester
3130,Sweater,Tommy Hilfiger,9040,115,Red,XXL,Polyester
3131,Dress,Puma,4175,156,Pink,40,Mesh
3132,Dress,Nike,5725,154,Purple,L,Silk
3133,T-Shirt,H&M,9610,161,Black,S,Denim
3134,Jeans,Armani,6600,80,Pink,40,Mesh
3135,Blazer,Adidas,4763,92,Red,L,Mesh
3136,Hoodie,Nike,2873,55,Orange,XL,Nylon
3137,T-Shirt,Gucci,1543,18,White,S,Nylon
3138,Shorts,Gucci,4900,46,Green,42,Denim
3139,T-Shirt,Reebok,7978,100,Yellow,36,Denim
3140,Dress,Tommy Hilfiger,8860,56,Blue,42,Linen
3141,Shorts,Zara,6164,72,Orange,S,Polyester
3142,Jeans,Puma,8807,123,Green,44,Linen
3143,Sweater,Tommy Hilfiger,3158,105,Red,XXL,Leather
3144,T-Shirt,Levi's,6515,43,White,S,Polyester
3145,Shorts,Tommy Hilfiger,2509,91,Orange,38,Leather
3146,Dress,Reebok,3182,44,Pink,40,Linen
3147,T-Shirt,Nike,6929,106,Green,M,Wool
3148,Skirt,Gucci,2931,46,White,40,Linen
3149,Skirt,Adidas,3906,154,Blue,38,Denim
3150,Blazer,Levi's,5753,105,Pink,36,Viscose
3151,Dress,Adidas,6448,54,Red,44,Leather
3152,Dress,Gucci,9429,152,Purple,40,Silk
3153,Sneakers,Reebok,5790,139,Pink,36,Silk
3154,Jacket,Tommy Hilfiger,6833,129,Red,44,Nylon
3155,Blazer,Levi's,8663,64,Blue,S,Polyester
3156,Jeans,Adidas,2797,81,White,XL,Wool
3157,Sneakers,Zara,4389,132,Pink,S,Mesh
3158,Skirt,Puma,3140,153,Red,XXL,Silk
3159,Sweater,Reebok,1691,138,Blue,M,Denim
3160,Dress,Armani,8750,79,Yellow,42,Wool
3161,Blazer,Levi's,8471,53,Green,44,Silk
3162,Jeans,Levi's,5228,75,Purple,S,Mesh
3163,Blazer,Levi's,7920,154,Blue,XL,Wool
3164,Skirt,Adidas,9177,50,Blue,44,Polyester
3165,Hoodie,Gucci,4962,114,Black,36,Denim
3166,Hoodie,Armani,2144,12,Pink,L,Mesh
3167,Sneakers,Armani,4957,35,Orange,38,Leather
3168,Shorts,Adidas,5712,127,Red,L,Linen
3169,T-Shirt,Nike,9483,186,Red,40,Silk
3170,Sweater,Adidas,5383,44,Yellow,42,Leather
3171,Sneakers,Armani,7720,83,Purple,XL,Mesh
3172,Dress,Levi's,4138,151,Blue,42,Polyester
3173,Skirt,Gucci,1262,68,Blue,38,Silk
3174,Dress,Adidas,1854,72,Green,M,Viscose
3175,Blazer,Zara,5313,58,Grey,XXL,Wool
3176,Sweater,Zara,2227,124,Red,XXL,Linen
3177,Hoodie,Reebok,4500,81,Purple,44,Mesh
3178,Jacket,Gucci,855,11,White,38,Denim
3179,Hoodie,Nike,2459,194,Grey,XXL,Polyester
3180,Sneakers,Adidas,1163,43,Green,44,Mesh
3181,Sneakers,H&M,1149,82,Purple,40,Leather
3182,Shorts,H&M,829,114,Yellow,L,Viscose
3183,Sweater,Gucci,4536,107,Grey,XL,Nylon
3184,Blazer,H&M,1527,105,Pink,XL,Silk
3185,T-Shirt,Adidas,4089,182,Blue,XL,Silk
3186,T-Shirt,Adidas,3244,121,Blue,L,Cotton
3187,Hoodie,H&M,7318,189,Yellow,44,Denim
3188,T-Shirt,Adidas,8442,137,Yellow,38,Cotton
3189,Blazer,H&M,1501,38,Blue,S,Nylon
3190,Sneakers,Puma,1411,170,Green,36,Mesh
3191,Dress,Armani,8311,109,Yellow,38,Denim
3192,Sweater,Zara,5509,44,Pink,XL,Wool
3193,Sweater,Reebok,1545,136,Green,44,Wool
3194,Jacket,Gucci,6939,83,Red,38,Polyester
3195,Hoodie,H&M,4675,14,Blue,M,Leather
3196,Sneakers,Nike,8661,49,Yellow,36,Wool
3197,Blazer,Zara,1022,100,White,40,Linen
3198,Sweater,Reebok,4933,57,Pink,XXL,Nylon
3199,Skirt,Tommy Hilfiger,4835,102,Orange,44,Denim
3200,Hoodie,Armani,8628,127,Purple,36,Polyester
3201,Shorts,Reebok,6726,74,Orange,38,Viscose
3202,Skirt,H&M,7247,185,Pink,XL,Leather
3203,Jeans,H&M,4129,137,Purple,40,Leather
3204,Sweater,Armani,9604,43,Yellow,42,Mesh
3205,Jeans,Gucci,4665,151,Black,44,Viscose
3206,Skirt,Reebok,4877,159,Blue,M,Linen
3207,Jeans,Tommy Hilfiger,5657,91,White,42,Mesh
3208,Blazer,Armani,9578,43,Green,L,Silk
3209,Jeans,Zara,3114,25,Red,36,Silk
3210,Hoodie,Adidas,7413,69,Orange,L,Mesh
3211,Sweater,Adidas,2122,42,Grey,38,Linen
3212,Hoodie,Zara,5685,177,Black,M,Polyester
3213,Blazer,Nike,7831,18,Pink,44,Viscose
3214,Blazer,Armani,7389,67,Green,M,Wool
3215,Blazer,Levi's,5896,23,Orange,42,Linen
3216,Jacket,Reebok,4576,153,Pink,XL,Viscose
3217,Shorts,Levi's,6886,179,Purple,M,Viscose
3218,Sneakers,Zara,8552,123,White,38,Mesh
3219,Jeans,Armani,8641,76,Purple,38,Polyester
3220,Skirt,Nike,2190,172,Black,38,Silk
3221,Blazer,Puma,1176,45,Red,36,Polyester
3222,Jacket,Tommy Hilfiger,1347,115,Pink,M,Polyester
3223,Jacket,Puma,8260,153,Yellow,M,Silk
3224,Jacket,Tommy Hilfiger,9424,159,Blue,XXL,Cotton
3225,T-Shirt,H&M,1632,88,White,M,Polyester
3226,Skirt,H&M,1642,16,Green,42,Nylon
3227,Hoodie,Armani,1213,140,Blue,40,Polyester
3228,Dress,Reebok,9309,174,Green,XXL,Polyester
3229,T-Shirt,Nike,5373,62,Black,36,Wool
3230,T-Shirt,Puma,3802,33,Red,S,Leather
3231,Sweater,Levi's,4960,67,Black,40,Polyester
3232,Skirt,Puma,1407,12,Purple,L,Nylon
3233,Jeans,Nike,2094,105,Green,M,Silk
3234,Sneakers,Zara,3811,197,Purple,40,Silk
3235,Skirt,Puma,3826,172,Green,L,Linen
3236,Hoodie,Armani,5289,165,Red,40,Leather
3237,Jeans,Gucci,6204,143,Orange,42,Nylon
3238,T-Shirt,Nike,1404,38,Purple,XL,Wool
3239,Shorts,Levi's,2453,190,Black,XXL,Leather
3240,Dress,Armani,6069,79,Pink,38,Polyester
3241,Jeans,Puma,9002,13,Blue,XL,Linen
3242,T-Shirt,Adidas,7398,157,Grey,L,Cotton
3243,Jeans,Puma,9561,95,Orange,S,Polyester
3244,Dress,Tommy Hilfiger,7746,172,White,44,Leather
3245,Jeans,Puma,5199,154,Blue,44,Leather
3246,T-Shirt,Puma,4129,120,White,40,Linen
3247,Jeans,Gucci,7950,81,Red,40,Nylon
3248,Dress,Armani,1180,177,Grey,42,Viscose
3249,Jacket,Tommy Hilfiger,2700,170,Orange,36,Leather
3250,Jeans,Tommy Hilfiger,8787,127,Grey,38,Polyester
3251,Skirt,Armani,1302,172,White,XXL,Cotton
3252,Jeans,Nike,667,159,Pink,L,Nylon
3253,Hoodie,Armani,4599,27,Orange,XL,Polyester
3254,Jacket,H&M,7253,63,Purple,36,Nylon
3255,Jeans,Adidas,899,88,Grey,S,Linen
3256,T-Shirt,Adidas,2182,52,Grey,XL,Leather
3257,T-Shirt,Armani,4898,26,Green,40,Polyester
3258,Jeans,Armani,9773,160,Green,L,Leather
3259,Hoodie,Adidas,7524,131,Purple,36,Mesh
3260,Blazer,Adidas,2642,99,Pink,XL,Silk
3261,T-Shirt,H&M,7201,35,White,S,Denim
3262,Shorts,Nike,863,166,Pink,S,Wool
3263,Dress,Nike,2069,69,Grey,L,Leather
3264,Sweater,Armani,3330,152,Grey,38,Wool
3265,Sweater,Armani,1412,101,Yellow,M,Mesh
3266,T-Shirt,H&M,3619,85,Purple,40,Wool
3267,T-Shirt,Puma,3111,169,Green,40,Viscose
3268,Shorts,Adidas,5423,79,Blue,36,Leather
3269,T-Shirt,H&M,4658,137,Orange,XXL,Polyester
3270,T-Shirt,Reebok,9825,165,Pink,XL,Mesh
3271,Sneakers,Zara,7436,58,Orange,42,Denim
3272,Jeans,Levi's,2387,36,Grey,M,Linen
3273,T-Shirt,Zara,7759,100,Blue,L,Silk
3274,Blazer,Tommy Hilfiger,2312,180,Orange,XL,Mesh
3275,Blazer,Gucci,2759,41,Orange,40,Cotton
3276,Shorts,Puma,7634,62,Green,40,Nylon
3277,Shorts,Gucci,8694,80,Pink,XL,Cotton
3278,Shorts,H&M,4724,19,Black,M,Mesh
3279,Jeans,Nike,8543,11,Purple,XL,Mesh
3280,T-Shirt,Nike,5039,141,Yellow,42,Leather
3281,Skirt,Levi's,8134,165,Grey,36,Leather
3282,Jeans,Reebok,5981,62,White,44,Denim
3283,Sneakers,Gucci,8221,184,Blue,M,Linen
3284,Skirt,Gucci,702,28,Grey,42,Silk
3285,Sneakers,Levi's,7359,184,Purple,42,Cotton
3286,Dress,Armani,4440,128,White,38,Nylon
3287,Skirt,Adidas,2544,177,Red,36,Linen
3288,Shorts,Zara,8126,148,Yellow,36,Wool
3289,Jacket,Gucci,3460,118,White,38,Nylon
3290,Skirt,Puma,8785,27,Grey,40,Cotton
3291,Sneakers,Armani,9037,132,Purple,M,Polyester
3292,Jeans,Zara,2329,53,Black,M,Cotton
3293,Sneakers,Nike,9568,71,Grey,42,Denim
3294,Hoodie,H&M,6058,188,Black,44,Nylon
3295,Hoodie,H&M,1376,165,Green,38,Viscose
3296,Hoodie,Tommy Hilfiger,551,58,Grey,XL,Cotton
3297,Blazer,Gucci,6956,155,Blue,44,Leather
3298,Shorts,Nike,5568,69,Purple,L,Leather
3299,Dress,H&M,7039,140,White,XXL,Cotton
3300,Sweater,Armani,2845,196,White,40,Polyester
3301,Skirt,Puma,9180,65,Green,M,Wool
3302,Sweater,Tommy Hilfiger,1133,100,Yellow,40,Viscose
